date,borough,hour,count
2024-01-01,Bronx,0,3
2024-01-01,Bronx,1,5
2024-01-01,Bronx,2,3
2024-01-01,Bronx,11,1
2024-01-01,Bronx,13,1
2024-01-01,Bronx,14,1
2024-01-01,Bronx,15,1
2024-01-01,Bronx,21,1
2024-01-01,Brooklyn,0,27
2024-01-01,Brooklyn,1,25
2024-01-01,Brooklyn,2,26
2024-01-01,Brooklyn,3,17
2024-01-01,Brooklyn,4,8
2024-01-01,Brooklyn,5,9
2024-01-01,Brooklyn,6,5
2024-01-01,Brooklyn,7,4
2024-01-01,Brooklyn,9,4
2024-01-01,Brooklyn,10,4
2024-01-01,Brooklyn,11,9
2024-01-01,Brooklyn,12,5
2024-01-01,Brooklyn,13,4
2024-01-01,Brooklyn,14,8
2024-01-01,Brooklyn,15,7
2024-01-01,Brooklyn,16,10
2024-01-01,Brooklyn,17,9
2024-01-01,Brooklyn,18,10
2024-01-01,Brooklyn,19,9
2024-01-01,Brooklyn,20,7
2024-01-01,Brooklyn,21,6
2024-01-01,Brooklyn,22,10
2024-01-01,Brooklyn,23,3
2024-01-01,Manhattan,0,35
2024-01-01,Manhattan,1,35
2024-01-01,Manhattan,2,20
2024-01-01,Manhattan,3,8
2024-01-01,Manhattan,4,5
2024-01-01,Manhattan,5,5
2024-01-01,Manhattan,6,3
2024-01-01,Manhattan,7,17
2024-01-01,Manhattan,8,10
2024-01-01,Manhattan,9,10
2024-01-01,Manhattan,10,15
2024-01-01,Manhattan,11,27
2024-01-01,Manhattan,12,28
2024-01-01,Manhattan,13,46
2024-01-01,Manhattan,14,41
2024-01-01,Manhattan,15,54
2024-01-01,Manhattan,16,51
2024-01-01,Manhattan,17,45
2024-01-01,Manhattan,18,31
2024-01-01,Manhattan,19,23
2024-01-01,Manhattan,20,38
2024-01-01,Manhattan,21,34
2024-01-01,Manhattan,22,15
2024-01-01,Manhattan,23,14
2024-01-01,Queens,0,23
2024-01-01,Queens,1,31
2024-01-01,Queens,2,28
2024-01-01,Queens,3,13
2024-01-01,Queens,4,12
2024-01-01,Queens,5,14
2024-01-01,Queens,6,9
2024-01-01,Queens,7,9
2024-01-01,Queens,8,7
2024-01-01,Queens,9,7
2024-01-01,Queens,10,4
2024-01-01,Queens,11,8
2024-01-01,Queens,12,11
2024-01-01,Queens,13,13
2024-01-01,Queens,14,10
2024-01-01,Queens,15,25
2024-01-01,Queens,16,22
2024-01-01,Queens,17,16
2024-01-01,Queens,18,14
2024-01-01,Queens,19,15
2024-01-01,Queens,20,8
2024-01-01,Queens,21,9
2024-01-01,Queens,22,12
2024-01-01,Queens,23,12
2024-01-01,Unknown,1,1
2024-01-01,Unknown,8,1
2024-01-01,Unknown,14,2
2024-01-01,Unknown,15,1
2024-01-02,Bronx,1,3
2024-01-02,Bronx,4,1
2024-01-02,Bronx,5,1
2024-01-02,Bronx,7,2
2024-01-02,Bronx,8,2
2024-01-02,Bronx,9,11
2024-01-02,Bronx,11,2
2024-01-02,Bronx,12,8
2024-01-02,Bronx,13,4
2024-01-02,Bronx,14,3
2024-01-02,Bronx,15,1
2024-01-02,Bronx,16,1
2024-01-02,Bronx,19,2
2024-01-02,Bronx,20,1
2024-01-02,Brooklyn,0,2
2024-01-02,Brooklyn,1,2
2024-01-02,Brooklyn,3,1
2024-01-02,Brooklyn,4,2
2024-01-02,Brooklyn,5,1
2024-01-02,Brooklyn,6,2
2024-01-02,Brooklyn,7,2
2024-01-02,Brooklyn,8,10
2024-01-02,Brooklyn,9,15
2024-01-02,Brooklyn,10,14
2024-01-02,Brooklyn,11,13
2024-01-02,Brooklyn,12,21
2024-01-02,Brooklyn,13,22
2024-01-02,Brooklyn,14,14
2024-01-02,Brooklyn,15,20
2024-01-02,Brooklyn,16,19
2024-01-02,Brooklyn,17,18
2024-01-02,Brooklyn,18,17
2024-01-02,Brooklyn,19,15
2024-01-02,Brooklyn,20,14
2024-01-02,Brooklyn,21,9
2024-01-02,Brooklyn,22,2
2024-01-02,Brooklyn,23,4
2024-01-02,Manhattan,0,3
2024-01-02,Manhattan,1,4
2024-01-02,Manhattan,2,2
2024-01-02,Manhattan,3,1
2024-01-02,Manhattan,4,2
2024-01-02,Manhattan,5,5
2024-01-02,Manhattan,6,19
2024-01-02,Manhattan,7,55
2024-01-02,Manhattan,8,78
2024-01-02,Manhattan,9,53
2024-01-02,Manhattan,10,70
2024-01-02,Manhattan,11,67
2024-01-02,Manhattan,12,63
2024-01-02,Manhattan,13,50
2024-01-02,Manhattan,14,74
2024-01-02,Manhattan,15,76
2024-01-02,Manhattan,16,76
2024-01-02,Manhattan,17,70
2024-01-02,Manhattan,18,55
2024-01-02,Manhattan,19,44
2024-01-02,Manhattan,20,38
2024-01-02,Manhattan,21,21
2024-01-02,Manhattan,22,9
2024-01-02,Manhattan,23,9
2024-01-02,Queens,0,11
2024-01-02,Queens,1,4
2024-01-02,Queens,2,9
2024-01-02,Queens,3,3
2024-01-02,Queens,4,6
2024-01-02,Queens,5,1
2024-01-02,Queens,6,7
2024-01-02,Queens,7,20
2024-01-02,Queens,8,19
2024-01-02,Queens,9,19
2024-01-02,Queens,10,20
2024-01-02,Queens,11,27
2024-01-02,Queens,12,29
2024-01-02,Queens,13,25
2024-01-02,Queens,14,25
2024-01-02,Queens,15,26
2024-01-02,Queens,16,29
2024-01-02,Queens,17,46
2024-01-02,Queens,18,29
2024-01-02,Queens,19,30
2024-01-02,Queens,20,21
2024-01-02,Queens,21,11
2024-01-02,Queens,22,13
2024-01-02,Queens,23,10
2024-01-02,Unknown,0,1
2024-01-02,Unknown,9,1
2024-01-02,Unknown,10,1
2024-01-03,Bronx,5,1
2024-01-03,Bronx,8,4
2024-01-03,Bronx,9,3
2024-01-03,Bronx,10,2
2024-01-03,Bronx,11,4
2024-01-03,Bronx,12,4
2024-01-03,Bronx,13,2
2024-01-03,Bronx,14,4
2024-01-03,Bronx,15,5
2024-01-03,Bronx,17,1
2024-01-03,Bronx,19,2
2024-01-03,Bronx,23,1
2024-01-03,Brooklyn,0,4
2024-01-03,Brooklyn,2,1
2024-01-03,Brooklyn,4,1
2024-01-03,Brooklyn,5,1
2024-01-03,Brooklyn,6,5
2024-01-03,Brooklyn,7,7
2024-01-03,Brooklyn,8,12
2024-01-03,Brooklyn,9,17
2024-01-03,Brooklyn,10,13
2024-01-03,Brooklyn,11,9
2024-01-03,Brooklyn,12,16
2024-01-03,Brooklyn,13,13
2024-01-03,Brooklyn,14,15
2024-01-03,Brooklyn,15,14
2024-01-03,Brooklyn,16,16
2024-01-03,Brooklyn,17,15
2024-01-03,Brooklyn,18,18
2024-01-03,Brooklyn,19,13
2024-01-03,Brooklyn,20,13
2024-01-03,Brooklyn,21,13
2024-01-03,Brooklyn,22,7
2024-01-03,Brooklyn,23,7
2024-01-03,EWR,10,1
2024-01-03,Manhattan,0,5
2024-01-03,Manhattan,1,6
2024-01-03,Manhattan,2,3
2024-01-03,Manhattan,3,1
2024-01-03,Manhattan,4,2
2024-01-03,Manhattan,5,5
2024-01-03,Manhattan,6,15
2024-01-03,Manhattan,7,62
2024-01-03,Manhattan,8,64
2024-01-03,Manhattan,9,84
2024-01-03,Manhattan,10,77
2024-01-03,Manhattan,11,63
2024-01-03,Manhattan,12,65
2024-01-03,Manhattan,13,62
2024-01-03,Manhattan,14,68
2024-01-03,Manhattan,15,89
2024-01-03,Manhattan,16,77
2024-01-03,Manhattan,17,95
2024-01-03,Manhattan,18,76
2024-01-03,Manhattan,19,50
2024-01-03,Manhattan,20,39
2024-01-03,Manhattan,21,25
2024-01-03,Manhattan,22,18
2024-01-03,Manhattan,23,9
2024-01-03,Queens,0,9
2024-01-03,Queens,1,2
2024-01-03,Queens,2,2
2024-01-03,Queens,3,2
2024-01-03,Queens,4,1
2024-01-03,Queens,5,2
2024-01-03,Queens,6,7
2024-01-03,Queens,7,19
2024-01-03,Queens,8,25
2024-01-03,Queens,9,14
2024-01-03,Queens,10,23
2024-01-03,Queens,11,20
2024-01-03,Queens,12,22
2024-01-03,Queens,13,25
2024-01-03,Queens,14,34
2024-01-03,Queens,15,37
2024-01-03,Queens,16,43
2024-01-03,Queens,17,32
2024-01-03,Queens,18,56
2024-01-03,Queens,19,31
2024-01-03,Queens,20,19
2024-01-03,Queens,21,13
2024-01-03,Queens,22,16
2024-01-03,Queens,23,9
2024-01-03,Staten Island,3,1
2024-01-03,Unknown,14,1
2024-01-03,Unknown,20,1
2024-01-04,Bronx,0,1
2024-01-04,Bronx,2,1
2024-01-04,Bronx,5,1
2024-01-04,Bronx,6,1
2024-01-04,Bronx,8,1
2024-01-04,Bronx,9,2
2024-01-04,Bronx,10,1
2024-01-04,Bronx,11,6
2024-01-04,Bronx,12,3
2024-01-04,Bronx,13,5
2024-01-04,Bronx,14,3
2024-01-04,Bronx,15,5
2024-01-04,Bronx,16,1
2024-01-04,Bronx,17,1
2024-01-04,Bronx,18,1
2024-01-04,Bronx,19,2
2024-01-04,Bronx,20,1
2024-01-04,Bronx,21,1
2024-01-04,Bronx,23,2
2024-01-04,Brooklyn,0,2
2024-01-04,Brooklyn,2,2
2024-01-04,Brooklyn,3,2
2024-01-04,Brooklyn,4,1
2024-01-04,Brooklyn,5,3
2024-01-04,Brooklyn,6,2
2024-01-04,Brooklyn,7,7
2024-01-04,Brooklyn,8,6
2024-01-04,Brooklyn,9,16
2024-01-04,Brooklyn,10,7
2024-01-04,Brooklyn,11,13
2024-01-04,Brooklyn,12,13
2024-01-04,Brooklyn,13,10
2024-01-04,Brooklyn,14,14
2024-01-04,Brooklyn,15,18
2024-01-04,Brooklyn,16,20
2024-01-04,Brooklyn,17,17
2024-01-04,Brooklyn,18,20
2024-01-04,Brooklyn,19,20
2024-01-04,Brooklyn,20,21
2024-01-04,Brooklyn,21,13
2024-01-04,Brooklyn,22,9
2024-01-04,Brooklyn,23,5
2024-01-04,Manhattan,0,8
2024-01-04,Manhattan,1,3
2024-01-04,Manhattan,2,2
2024-01-04,Manhattan,3,2
2024-01-04,Manhattan,4,1
2024-01-04,Manhattan,5,2
2024-01-04,Manhattan,6,18
2024-01-04,Manhattan,7,64
2024-01-04,Manhattan,8,75
2024-01-04,Manhattan,9,75
2024-01-04,Manhattan,10,90
2024-01-04,Manhattan,11,60
2024-01-04,Manhattan,12,54
2024-01-04,Manhattan,13,72
2024-01-04,Manhattan,14,68
2024-01-04,Manhattan,15,98
2024-01-04,Manhattan,16,113
2024-01-04,Manhattan,17,133
2024-01-04,Manhattan,18,113
2024-01-04,Manhattan,19,73
2024-01-04,Manhattan,20,58
2024-01-04,Manhattan,21,40
2024-01-04,Manhattan,22,32
2024-01-04,Manhattan,23,24
2024-01-04,Queens,0,12
2024-01-04,Queens,1,3
2024-01-04,Queens,2,3
2024-01-04,Queens,3,2
2024-01-04,Queens,4,2
2024-01-04,Queens,5,3
2024-01-04,Queens,6,4
2024-01-04,Queens,7,18
2024-01-04,Queens,8,18
2024-01-04,Queens,9,20
2024-01-04,Queens,10,19
2024-01-04,Queens,11,26
2024-01-04,Queens,12,25
2024-01-04,Queens,13,35
2024-01-04,Queens,14,33
2024-01-04,Queens,15,36
2024-01-04,Queens,16,34
2024-01-04,Queens,17,53
2024-01-04,Queens,18,57
2024-01-04,Queens,19,31
2024-01-04,Queens,20,40
2024-01-04,Queens,21,30
2024-01-04,Queens,22,20
2024-01-04,Queens,23,18
2024-01-04,Unknown,19,1
2024-01-05,Bronx,1,1
2024-01-05,Bronx,4,1
2024-01-05,Bronx,5,1
2024-01-05,Bronx,7,1
2024-01-05,Bronx,8,1
2024-01-05,Bronx,9,5
2024-01-05,Bronx,10,1
2024-01-05,Bronx,11,3
2024-01-05,Bronx,12,1
2024-01-05,Bronx,13,7
2024-01-05,Bronx,14,3
2024-01-05,Bronx,15,2
2024-01-05,Bronx,16,2
2024-01-05,Bronx,17,1
2024-01-05,Bronx,18,2
2024-01-05,Bronx,21,1
2024-01-05,Bronx,22,2
2024-01-05,Brooklyn,0,5
2024-01-05,Brooklyn,1,3
2024-01-05,Brooklyn,2,1
2024-01-05,Brooklyn,3,1
2024-01-05,Brooklyn,4,2
2024-01-05,Brooklyn,6,2
2024-01-05,Brooklyn,7,5
2024-01-05,Brooklyn,8,11
2024-01-05,Brooklyn,9,8
2024-01-05,Brooklyn,10,13
2024-01-05,Brooklyn,11,8
2024-01-05,Brooklyn,12,12
2024-01-05,Brooklyn,13,14
2024-01-05,Brooklyn,14,15
2024-01-05,Brooklyn,15,11
2024-01-05,Brooklyn,16,22
2024-01-05,Brooklyn,17,21
2024-01-05,Brooklyn,18,16
2024-01-05,Brooklyn,19,22
2024-01-05,Brooklyn,20,26
2024-01-05,Brooklyn,21,8
2024-01-05,Brooklyn,22,10
2024-01-05,Brooklyn,23,13
2024-01-05,Manhattan,0,15
2024-01-05,Manhattan,1,4
2024-01-05,Manhattan,2,4
2024-01-05,Manhattan,4,3
2024-01-05,Manhattan,5,7
2024-01-05,Manhattan,6,30
2024-01-05,Manhattan,7,63
2024-01-05,Manhattan,8,84
2024-01-05,Manhattan,9,89
2024-01-05,Manhattan,10,85
2024-01-05,Manhattan,11,85
2024-01-05,Manhattan,12,61
2024-01-05,Manhattan,13,82
2024-01-05,Manhattan,14,84
2024-01-05,Manhattan,15,103
2024-01-05,Manhattan,16,104
2024-01-05,Manhattan,17,103
2024-01-05,Manhattan,18,95
2024-01-05,Manhattan,19,67
2024-01-05,Manhattan,20,56
2024-01-05,Manhattan,21,49
2024-01-05,Manhattan,22,31
2024-01-05,Manhattan,23,28
2024-01-05,Queens,0,11
2024-01-05,Queens,1,5
2024-01-05,Queens,2,3
2024-01-05,Queens,3,3
2024-01-05,Queens,4,3
2024-01-05,Queens,5,2
2024-01-05,Queens,6,5
2024-01-05,Queens,7,14
2024-01-05,Queens,8,15
2024-01-05,Queens,9,22
2024-01-05,Queens,10,18
2024-01-05,Queens,11,30
2024-01-05,Queens,12,25
2024-01-05,Queens,13,35
2024-01-05,Queens,14,34
2024-01-05,Queens,15,46
2024-01-05,Queens,16,33
2024-01-05,Queens,17,42
2024-01-05,Queens,18,35
2024-01-05,Queens,19,43
2024-01-05,Queens,20,32
2024-01-05,Queens,21,15
2024-01-05,Queens,22,14
2024-01-05,Queens,23,15
2024-01-05,Unknown,7,1
2024-01-05,Unknown,10,1
2024-01-05,Unknown,20,1
2024-01-06,Bronx,4,1
2024-01-06,Bronx,8,2
2024-01-06,Bronx,10,3
2024-01-06,Bronx,11,5
2024-01-06,Bronx,12,2
2024-01-06,Bronx,13,3
2024-01-06,Bronx,14,1
2024-01-06,Bronx,15,2
2024-01-06,Bronx,16,1
2024-01-06,Bronx,17,1
2024-01-06,Bronx,18,1
2024-01-06,Bronx,19,1
2024-01-06,Bronx,20,2
2024-01-06,Bronx,23,2
2024-01-06,Brooklyn,0,6
2024-01-06,Brooklyn,1,15
2024-01-06,Brooklyn,2,10
2024-01-06,Brooklyn,3,10
2024-01-06,Brooklyn,4,4
2024-01-06,Brooklyn,5,1
2024-01-06,Brooklyn,6,1
2024-01-06,Brooklyn,7,2
2024-01-06,Brooklyn,8,8
2024-01-06,Brooklyn,9,6
2024-01-06,Brooklyn,10,13
2024-01-06,Brooklyn,11,9
2024-01-06,Brooklyn,12,17
2024-01-06,Brooklyn,13,17
2024-01-06,Brooklyn,14,16
2024-01-06,Brooklyn,15,18
2024-01-06,Brooklyn,16,25
2024-01-06,Brooklyn,17,16
2024-01-06,Brooklyn,18,15
2024-01-06,Brooklyn,19,16
2024-01-06,Brooklyn,20,13
2024-01-06,Brooklyn,21,14
2024-01-06,Brooklyn,22,9
2024-01-06,Brooklyn,23,5
2024-01-06,Manhattan,0,12
2024-01-06,Manhattan,1,10
2024-01-06,Manhattan,2,3
2024-01-06,Manhattan,3,1
2024-01-06,Manhattan,4,6
2024-01-06,Manhattan,5,3
2024-01-06,Manhattan,6,3
2024-01-06,Manhattan,7,20
2024-01-06,Manhattan,8,31
2024-01-06,Manhattan,9,41
2024-01-06,Manhattan,10,51
2024-01-06,Manhattan,11,59
2024-01-06,Manhattan,12,49
2024-01-06,Manhattan,13,60
2024-01-06,Manhattan,14,75
2024-01-06,Manhattan,15,87
2024-01-06,Manhattan,16,64
2024-01-06,Manhattan,17,75
2024-01-06,Manhattan,18,51
2024-01-06,Manhattan,19,47
2024-01-06,Manhattan,20,31
2024-01-06,Manhattan,21,32
2024-01-06,Manhattan,22,18
2024-01-06,Manhattan,23,26
2024-01-06,Queens,0,23
2024-01-06,Queens,1,20
2024-01-06,Queens,2,19
2024-01-06,Queens,3,7
2024-01-06,Queens,4,4
2024-01-06,Queens,5,6
2024-01-06,Queens,6,6
2024-01-06,Queens,7,7
2024-01-06,Queens,8,11
2024-01-06,Queens,9,16
2024-01-06,Queens,10,17
2024-01-06,Queens,11,17
2024-01-06,Queens,12,25
2024-01-06,Queens,13,21
2024-01-06,Queens,14,23
2024-01-06,Queens,15,31
2024-01-06,Queens,16,39
2024-01-06,Queens,17,38
2024-01-06,Queens,18,27
2024-01-06,Queens,19,27
2024-01-06,Queens,20,21
2024-01-06,Queens,21,18
2024-01-06,Queens,22,24
2024-01-06,Queens,23,28
2024-01-06,Unknown,0,1
2024-01-06,Unknown,6,1
2024-01-06,Unknown,10,1
2024-01-06,Unknown,15,1
2024-01-06,Unknown,19,1
2024-01-07,Bronx,0,1
2024-01-07,Bronx,4,1
2024-01-07,Bronx,8,2
2024-01-07,Bronx,11,1
2024-01-07,Bronx,13,1
2024-01-07,Bronx,21,1
2024-01-07,Brooklyn,0,6
2024-01-07,Brooklyn,1,8
2024-01-07,Brooklyn,2,7
2024-01-07,Brooklyn,3,5
2024-01-07,Brooklyn,4,3
2024-01-07,Brooklyn,6,1
2024-01-07,Brooklyn,7,1
2024-01-07,Brooklyn,9,2
2024-01-07,Brooklyn,10,4
2024-01-07,Brooklyn,11,15
2024-01-07,Brooklyn,12,6
2024-01-07,Brooklyn,13,15
2024-01-07,Brooklyn,14,17
2024-01-07,Brooklyn,15,15
2024-01-07,Brooklyn,16,18
2024-01-07,Brooklyn,17,28
2024-01-07,Brooklyn,18,19
2024-01-07,Brooklyn,19,14
2024-01-07,Brooklyn,20,11
2024-01-07,Brooklyn,21,10
2024-01-07,Brooklyn,22,9
2024-01-07,Manhattan,0,18
2024-01-07,Manhattan,1,3
2024-01-07,Manhattan,2,2
2024-01-07,Manhattan,3,4
2024-01-07,Manhattan,4,3
2024-01-07,Manhattan,5,1
2024-01-07,Manhattan,6,11
2024-01-07,Manhattan,7,15
2024-01-07,Manhattan,8,13
2024-01-07,Manhattan,9,22
2024-01-07,Manhattan,10,21
2024-01-07,Manhattan,11,26
2024-01-07,Manhattan,12,17
2024-01-07,Manhattan,13,43
2024-01-07,Manhattan,14,37
2024-01-07,Manhattan,15,49
2024-01-07,Manhattan,16,42
2024-01-07,Manhattan,17,33
2024-01-07,Manhattan,18,43
2024-01-07,Manhattan,19,43
2024-01-07,Manhattan,20,37
2024-01-07,Manhattan,21,14
2024-01-07,Manhattan,22,10
2024-01-07,Manhattan,23,10
2024-01-07,Queens,0,40
2024-01-07,Queens,1,32
2024-01-07,Queens,2,18
2024-01-07,Queens,3,10
2024-01-07,Queens,4,10
2024-01-07,Queens,5,5
2024-01-07,Queens,6,6
2024-01-07,Queens,7,2
2024-01-07,Queens,8,8
2024-01-07,Queens,9,14
2024-01-07,Queens,10,14
2024-01-07,Queens,11,11
2024-01-07,Queens,12,14
2024-01-07,Queens,13,14
2024-01-07,Queens,14,18
2024-01-07,Queens,15,21
2024-01-07,Queens,16,19
2024-01-07,Queens,17,21
2024-01-07,Queens,18,30
2024-01-07,Queens,19,21
2024-01-07,Queens,20,19
2024-01-07,Queens,21,14
2024-01-07,Queens,22,16
2024-01-07,Queens,23,10
2024-01-07,Unknown,2,1
2024-01-07,Unknown,9,1
2024-01-07,Unknown,17,1
2024-01-07,Unknown,22,1
2024-01-08,Bronx,0,1
2024-01-08,Bronx,1,3
2024-01-08,Bronx,3,1
2024-01-08,Bronx,5,2
2024-01-08,Bronx,6,2
2024-01-08,Bronx,8,2
2024-01-08,Bronx,9,3
2024-01-08,Bronx,10,4
2024-01-08,Bronx,11,3
2024-01-08,Bronx,12,3
2024-01-08,Bronx,13,4
2024-01-08,Bronx,14,1
2024-01-08,Bronx,15,2
2024-01-08,Bronx,16,1
2024-01-08,Bronx,17,3
2024-01-08,Bronx,18,1
2024-01-08,Bronx,20,1
2024-01-08,Bronx,23,2
2024-01-08,Brooklyn,0,3
2024-01-08,Brooklyn,1,1
2024-01-08,Brooklyn,2,1
2024-01-08,Brooklyn,3,1
2024-01-08,Brooklyn,4,1
2024-01-08,Brooklyn,5,2
2024-01-08,Brooklyn,6,1
2024-01-08,Brooklyn,7,4
2024-01-08,Brooklyn,8,11
2024-01-08,Brooklyn,9,12
2024-01-08,Brooklyn,10,16
2024-01-08,Brooklyn,11,15
2024-01-08,Brooklyn,12,14
2024-01-08,Brooklyn,13,18
2024-01-08,Brooklyn,14,14
2024-01-08,Brooklyn,15,16
2024-01-08,Brooklyn,16,12
2024-01-08,Brooklyn,17,16
2024-01-08,Brooklyn,18,17
2024-01-08,Brooklyn,19,14
2024-01-08,Brooklyn,20,10
2024-01-08,Brooklyn,21,6
2024-01-08,Brooklyn,22,8
2024-01-08,Brooklyn,23,5
2024-01-08,Manhattan,0,10
2024-01-08,Manhattan,1,3
2024-01-08,Manhattan,3,1
2024-01-08,Manhattan,4,2
2024-01-08,Manhattan,5,5
2024-01-08,Manhattan,6,33
2024-01-08,Manhattan,7,80
2024-01-08,Manhattan,8,80
2024-01-08,Manhattan,9,71
2024-01-08,Manhattan,10,79
2024-01-08,Manhattan,11,62
2024-01-08,Manhattan,12,73
2024-01-08,Manhattan,13,60
2024-01-08,Manhattan,14,75
2024-01-08,Manhattan,15,98
2024-01-08,Manhattan,16,96
2024-01-08,Manhattan,17,116
2024-01-08,Manhattan,18,113
2024-01-08,Manhattan,19,60
2024-01-08,Manhattan,20,45
2024-01-08,Manhattan,21,31
2024-01-08,Manhattan,22,16
2024-01-08,Manhattan,23,18
2024-01-08,Queens,0,10
2024-01-08,Queens,1,1
2024-01-08,Queens,2,3
2024-01-08,Queens,3,4
2024-01-08,Queens,4,5
2024-01-08,Queens,5,3
2024-01-08,Queens,6,4
2024-01-08,Queens,7,14
2024-01-08,Queens,8,23
2024-01-08,Queens,9,24
2024-01-08,Queens,10,36
2024-01-08,Queens,11,40
2024-01-08,Queens,12,22
2024-01-08,Queens,13,25
2024-01-08,Queens,14,26
2024-01-08,Queens,15,20
2024-01-08,Queens,16,33
2024-01-08,Queens,17,35
2024-01-08,Queens,18,44
2024-01-08,Queens,19,29
2024-01-08,Queens,20,26
2024-01-08,Queens,21,11
2024-01-08,Queens,22,15
2024-01-08,Queens,23,13
2024-01-08,Unknown,12,2
2024-01-09,Bronx,1,1
2024-01-09,Bronx,4,2
2024-01-09,Bronx,5,1
2024-01-09,Bronx,6,1
2024-01-09,Bronx,7,1
2024-01-09,Bronx,8,1
2024-01-09,Bronx,9,5
2024-01-09,Bronx,10,2
2024-01-09,Bronx,11,2
2024-01-09,Bronx,12,1
2024-01-09,Bronx,13,4
2024-01-09,Bronx,14,2
2024-01-09,Bronx,16,2
2024-01-09,Bronx,17,1
2024-01-09,Bronx,19,1
2024-01-09,Bronx,22,1
2024-01-09,Brooklyn,0,4
2024-01-09,Brooklyn,1,4
2024-01-09,Brooklyn,2,4
2024-01-09,Brooklyn,5,2
2024-01-09,Brooklyn,6,1
2024-01-09,Brooklyn,7,5
2024-01-09,Brooklyn,8,8
2024-01-09,Brooklyn,9,17
2024-01-09,Brooklyn,10,21
2024-01-09,Brooklyn,11,23
2024-01-09,Brooklyn,12,10
2024-01-09,Brooklyn,13,19
2024-01-09,Brooklyn,14,18
2024-01-09,Brooklyn,15,23
2024-01-09,Brooklyn,16,20
2024-01-09,Brooklyn,17,17
2024-01-09,Brooklyn,18,23
2024-01-09,Brooklyn,19,15
2024-01-09,Brooklyn,20,7
2024-01-09,Brooklyn,21,7
2024-01-09,Brooklyn,22,8
2024-01-09,Brooklyn,23,3
2024-01-09,Manhattan,0,5
2024-01-09,Manhattan,1,5
2024-01-09,Manhattan,3,1
2024-01-09,Manhattan,5,4
2024-01-09,Manhattan,6,28
2024-01-09,Manhattan,7,74
2024-01-09,Manhattan,8,90
2024-01-09,Manhattan,9,84
2024-01-09,Manhattan,10,80
2024-01-09,Manhattan,11,67
2024-01-09,Manhattan,12,68
2024-01-09,Manhattan,13,58
2024-01-09,Manhattan,14,77
2024-01-09,Manhattan,15,101
2024-01-09,Manhattan,16,93
2024-01-09,Manhattan,17,95
2024-01-09,Manhattan,18,90
2024-01-09,Manhattan,19,75
2024-01-09,Manhattan,20,44
2024-01-09,Manhattan,21,39
2024-01-09,Manhattan,22,19
2024-01-09,Manhattan,23,13
2024-01-09,Queens,0,6
2024-01-09,Queens,1,1
2024-01-09,Queens,2,4
2024-01-09,Queens,3,1
2024-01-09,Queens,5,1
2024-01-09,Queens,6,8
2024-01-09,Queens,7,27
2024-01-09,Queens,8,27
2024-01-09,Queens,9,18
2024-01-09,Queens,10,17
2024-01-09,Queens,11,36
2024-01-09,Queens,12,17
2024-01-09,Queens,13,24
2024-01-09,Queens,14,29
2024-01-09,Queens,15,38
2024-01-09,Queens,16,50
2024-01-09,Queens,17,61
2024-01-09,Queens,18,65
2024-01-09,Queens,19,50
2024-01-09,Queens,20,27
2024-01-09,Queens,21,23
2024-01-09,Queens,22,20
2024-01-09,Queens,23,11
2024-01-09,Unknown,15,2
2024-01-09,Unknown,18,1
2024-01-10,Bronx,0,1
2024-01-10,Bronx,5,1
2024-01-10,Bronx,6,2
2024-01-10,Bronx,7,2
2024-01-10,Bronx,8,1
2024-01-10,Bronx,9,3
2024-01-10,Bronx,10,2
2024-01-10,Bronx,11,6
2024-01-10,Bronx,12,3
2024-01-10,Bronx,13,4
2024-01-10,Bronx,14,2
2024-01-10,Bronx,15,2
2024-01-10,Bronx,16,1
2024-01-10,Bronx,17,1
2024-01-10,Bronx,18,2
2024-01-10,Bronx,20,1
2024-01-10,Bronx,22,1
2024-01-10,Brooklyn,0,4
2024-01-10,Brooklyn,2,1
2024-01-10,Brooklyn,6,2
2024-01-10,Brooklyn,7,4
2024-01-10,Brooklyn,8,12
2024-01-10,Brooklyn,9,22
2024-01-10,Brooklyn,10,13
2024-01-10,Brooklyn,11,16
2024-01-10,Brooklyn,12,12
2024-01-10,Brooklyn,13,12
2024-01-10,Brooklyn,14,21
2024-01-10,Brooklyn,15,18
2024-01-10,Brooklyn,16,24
2024-01-10,Brooklyn,17,18
2024-01-10,Brooklyn,18,18
2024-01-10,Brooklyn,19,13
2024-01-10,Brooklyn,20,19
2024-01-10,Brooklyn,21,13
2024-01-10,Brooklyn,22,10
2024-01-10,Brooklyn,23,7
2024-01-10,Manhattan,0,7
2024-01-10,Manhattan,1,4
2024-01-10,Manhattan,2,2
2024-01-10,Manhattan,3,2
2024-01-10,Manhattan,4,3
2024-01-10,Manhattan,5,5
2024-01-10,Manhattan,6,28
2024-01-10,Manhattan,7,71
2024-01-10,Manhattan,8,82
2024-01-10,Manhattan,9,65
2024-01-10,Manhattan,10,82
2024-01-10,Manhattan,11,67
2024-01-10,Manhattan,12,69
2024-01-10,Manhattan,13,70
2024-01-10,Manhattan,14,79
2024-01-10,Manhattan,15,101
2024-01-10,Manhattan,16,109
2024-01-10,Manhattan,17,127
2024-01-10,Manhattan,18,90
2024-01-10,Manhattan,19,70
