collision_index,severe_or_fatal,fatal,number_of_casualties,vulnerable_casualties,number_of_vehicles,speed_limit,rural,darkness,adverse_weather,wet_or_icy,junction_present,weekend,road_type_label,light_label,weather_label,surface_label,area_label,longitude,latitude
2023010421975,0,0,2,0,1,30,0,1,0,0,0,0,Unknown,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.382396,51.540656
2023010421994,1,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,0.015529,51.37766
2023010422003,0,0,1,1,2,30,0,0,1,0,1,0,Single carriageway,Daylight,Other,Dry,Urban,-0.203655,51.472114
2023010422023,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,0.095449,51.464344
2023010422027,0,0,1,0,2,40,0,0,0,0,0,0,Roundabout,Daylight,Fine no high winds,Dry,Urban,-0.381458,51.541084
2023010422042,0,0,2,0,3,30,0,0,0,1,1,0,Single carriageway,Daylight,Fine no high winds,Wet or damp,Urban,0.190173,51.529349
2023010422050,0,0,2,0,2,60,0,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-0.032115,51.682349
2023010422058,0,0,1,1,2,30,0,1,0,0,0,0,Unknown,Darkness - lights lit,Unknown,Unknown,Urban,-0.07735,51.524759
2023010422079,0,0,1,0,2,30,0,0,0,0,1,0,Unknown,Daylight,Fine no high winds,Unknown,Urban,-0.067336,51.613791
2023010422087,1,0,1,1,2,20,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.105444,51.542877
2023010422094,1,0,1,1,1,30,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.101121,51.530676
2023010422110,0,0,1,0,2,20,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.075237,51.551279
2023010422126,0,0,1,1,1,30,0,1,0,0,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.400741,51.582928
2023010422134,0,0,1,0,2,20,0,1,0,0,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Unknown,Urban,-0.133429,51.552921
2023010422152,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.158219,51.61304
2023010422154,0,0,1,1,2,20,0,0,0,0,1,0,Slip road,Daylight,Fine no high winds,Dry,Urban,-0.413697,51.48106
2023010422171,1,0,1,1,1,30,0,1,0,0,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,0.103369,51.448087
2023010422192,0,0,1,0,1,20,0,0,1,0,0,0,Unknown,Daylight,Other,Dry,Urban,-0.165467,51.528148
2023010422204,0,0,1,0,2,20,0,1,0,0,0,0,Unknown,Darkness - lighting unknown,Unknown,Unknown,Urban,0.181928,51.463944
2023010422284,0,0,1,1,2,20,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.166516,51.40288
2023010422288,0,0,1,1,2,30,0,0,0,0,0,0,Roundabout,Daylight,Fine no high winds,Dry,Urban,-0.162058,51.627758
2023010422303,0,0,1,1,1,20,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.301954,51.410497
2023010422314,0,0,2,0,2,30,0,0,1,0,0,0,Unknown,Daylight,Other,Dry,Urban,-0.258556,51.610435
2023010422319,0,0,1,1,2,20,0,0,1,1,1,0,Single carriageway,Daylight,Other,Frost or ice,Urban,-0.102156,51.563327
2023010422336,0,0,1,1,2,20,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.038482,51.518117
2023010422353,0,0,1,1,2,30,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.211656,51.520094
2023010422354,0,0,1,1,1,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.339762,51.56701
2023010422356,0,0,1,1,2,30,0,1,0,0,0,0,Roundabout,Darkness - lights lit,Fine no high winds,Dry,Urban,0.138326,51.449612
2023010422359,0,0,1,0,2,30,0,1,1,1,1,0,Single carriageway,Darkness - lights lit,Other,Wet or damp,Urban,-0.116272,51.486686
2023010422384,0,0,1,0,3,20,0,0,0,0,1,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-0.041503,51.51288
2023010422385,0,0,1,0,2,20,0,0,0,0,0,0,Unknown,Daylight,Fine no high winds,Dry,Urban,-0.162255,51.542387
2023010422390,0,0,6,0,5,50,0,1,0,0,0,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.212415,51.59235
2023010422396,0,0,1,0,2,20,0,1,0,1,0,0,Roundabout,Darkness - lights lit,Fine no high winds,Frost or ice,Urban,-0.388738,51.483939
2023010422397,0,0,1,0,3,40,0,1,1,0,1,0,Single carriageway,Darkness - lights unlit,Other,Dry,Urban,-0.097952,51.324837
2023010422420,0,0,1,1,2,30,0,0,0,1,0,0,Roundabout,Daylight,Fine + high winds,Frost or ice,Urban,0.060118,51.515779
2023010422421,0,0,1,0,2,20,0,1,0,0,0,0,Unknown,Darkness - lighting unknown,Unknown,Unknown,Urban,-0.175258,51.555503
2023010422426,0,0,1,1,1,20,0,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-0.157085,51.522217
2023010422427,0,0,1,0,1,20,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.020689,51.51593
2023010422431,0,0,1,1,2,20,0,0,0,0,0,0,Slip road,Daylight,Fine no high winds,Dry,Urban,-0.085607,51.526216
2023010422457,0,0,1,0,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,0.070658,51.430962
2023010422459,0,0,1,0,2,20,0,0,0,1,1,0,Single carriageway,Daylight,Fine no high winds,Wet or damp,Urban,-0.266572,51.494687
2023010422482,0,0,1,1,2,20,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.028921,51.574295
2023010422502,1,0,1,1,1,20,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.098811,51.577454
2023010422506,0,0,1,1,1,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.213667,51.523596
2023010422538,0,0,1,1,2,30,0,0,0,0,1,0,Slip road,Daylight,Fine no high winds,Dry,Urban,-0.248825,51.614121
2023010422560,0,0,1,0,2,20,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.119483,51.486369
2023010422565,0,0,1,0,2,30,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.34648,51.468055
2023010422595,1,0,1,0,2,30,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,0.177825,51.452141
2023010422622,0,0,1,0,2,20,0,1,0,0,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.010674,51.509268
2023010422634,0,0,1,0,2,20,0,0,0,1,0,1,Unknown,Daylight,Fine no high winds,Wet or damp,Urban,-0.024365,51.585172
2023010422642,1,0,1,1,1,20,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.172921,51.522015
2023010422644,0,0,1,0,2,20,0,1,0,0,0,0,Unknown,Darkness - lights lit,Unknown,Dry,Urban,-0.22561,51.531564
2023010422675,0,0,1,0,2,20,0,0,0,0,1,1,One way street,Daylight,Fine no high winds,Dry,Urban,-0.186723,51.513488
2023010422679,0,0,1,0,2,30,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.130831,51.428288
2023010422683,1,0,1,0,2,20,0,0,0,0,0,0,Single carriageway,Daylight,Unknown,Unknown,Urban,-0.098618,51.558548
2023010422684,0,0,1,0,2,40,0,0,0,1,0,1,Roundabout,Daylight,Fine no high winds,Wet or damp,Urban,-0.401627,51.516515
2023010422699,0,0,1,0,1,30,0,0,0,0,0,1,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-0.215423,51.490836
2023010422711,0,0,1,0,2,20,0,1,0,0,0,0,Slip road,Darkness - lights lit,Fine no high winds,Dry,Urban,0.023401,51.517569
2023010422750,1,0,2,0,2,30,0,1,1,1,1,1,One way street,Darkness - lights lit,Other,Wet or damp,Urban,0.008176,51.382346
2023010422767,1,0,1,0,3,20,0,1,0,0,1,1,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.073267,51.516994
2023010422781,1,0,1,1,1,20,0,0,0,0,1,1,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-0.060047,51.549608
2023010422816,0,0,1,1,2,30,0,1,0,0,1,1,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.036809,51.527199
2023010422819,1,0,1,1,1,20,0,1,0,1,1,1,Single carriageway,Darkness - lights lit,Fine no high winds,Frost or ice,Urban,-0.090532,51.504624
2023010422826,0,0,1,0,1,30,0,0,0,1,1,1,Single carriageway,Daylight,Fine no high winds,Wet or damp,Urban,-0.105601,51.664691
2023010422836,1,0,1,1,1,30,0,0,0,1,1,1,Single carriageway,Daylight,Fine no high winds,Frost or ice,Urban,0.078346,51.570412
2023010422846,1,0,1,1,1,20,0,0,1,1,1,1,Single carriageway,Daylight,Fog or mist,Frost or ice,Urban,-0.164077,51.405621
2023010422862,1,0,1,0,2,20,0,0,0,0,1,0,Single carriageway,Daylight,Unknown,Dry,Urban,-0.362476,51.584181
2023010422867,0,0,2,0,1,30,1,0,0,1,0,0,Single carriageway,Daylight,Fine no high winds,Wet or damp,Rural,0.011502,51.596181
2023010422930,0,0,1,1,2,30,0,1,0,1,1,1,Single carriageway,Darkness - lights lit,Fine no high winds,Wet or damp,Urban,-0.106009,51.440982
2023010422940,0,0,1,0,2,20,0,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,0.055796,51.534065
2023010422958,0,0,3,0,2,20,0,0,0,0,1,1,Unknown,Daylight,Fine no high winds,Dry,Urban,-0.050943,51.628591
2023010422960,0,0,1,0,2,30,0,1,1,1,0,0,Single carriageway,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-0.248405,51.585249
2023010422966,0,0,1,1,2,30,0,1,0,1,0,0,Unknown,Darkness - lights lit,Unknown,Wet or damp,Urban,-0.212342,51.467588
2023010422993,0,0,1,0,2,20,0,0,0,0,0,0,Unknown,Daylight,Fine no high winds,Dry,Urban,-0.265478,51.510992
2023010423019,0,0,1,1,1,20,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.071342,51.572779
2023010423038,0,0,1,0,1,30,0,0,1,1,1,0,Single carriageway,Daylight,Other,Frost or ice,Urban,-0.462923,51.510985
2023010423046,0,0,1,0,2,20,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,0.020231,51.466123
2023010423055,0,0,1,0,2,20,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.055417,51.600996
2023010423060,0,0,1,0,2,30,0,0,0,0,0,0,Unknown,Daylight,Fine no high winds,Dry,Urban,-0.099766,51.380226
2023010423067,0,0,1,0,2,20,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.265429,51.506586
2023010423069,0,0,1,0,2,20,0,1,1,1,0,0,Unknown,Darkness - lights lit,Other,Frost or ice,Urban,-0.296491,51.617924
2023010423079,0,0,1,0,2,20,0,0,1,1,0,0,Single carriageway,Daylight,Other,Frost or ice,Urban,-0.220339,51.48556
2023010423096,1,0,1,1,1,30,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.178555,51.552758
2023010423137,0,0,1,1,1,20,0,0,1,0,1,0,Unknown,Daylight,Other,Dry,Urban,-0.170636,51.490182
2023010423151,0,0,1,0,3,30,0,1,0,1,0,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Wet or damp,Urban,0.153281,51.455148
2023010423152,0,0,1,0,2,20,0,1,1,1,1,0,Unknown,Darkness - lighting unknown,Fog or mist,Wet or damp,Urban,-0.018548,51.590478
2023010423168,1,0,1,1,1,30,0,1,0,0,1,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.054315,51.439119
2023010423183,0,0,1,0,2,30,0,0,0,0,0,0,Unknown,Daylight,Unknown,Unknown,Urban,-0.173153,51.423218
2023010423192,0,0,2,0,1,40,0,0,0,0,0,1,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-0.210221,51.584979
2023010423195,0,0,1,0,2,20,0,1,1,1,1,0,Roundabout,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-0.255649,51.56079
2023010423224,0,0,1,0,2,40,0,0,0,1,0,0,Dual carriageway,Daylight,Fine no high winds,Wet or damp,Urban,-0.41324,51.519532
2023010423265,0,0,1,0,2,20,0,1,0,0,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.048637,51.513547
2023010423306,0,0,1,1,2,20,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.282566,51.490004
2023010423321,0,0,1,0,2,30,0,1,1,1,1,0,One way street,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-0.188638,51.487736
2023010423322,0,0,1,1,2,20,0,0,0,0,1,0,Unknown,Daylight,Fine no high winds,Dry,Urban,-0.018371,51.481341
2023010423326,0,0,2,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.273967,51.605861
2023010423331,1,0,1,1,2,30,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,0.010767,51.567777
2023010423380,0,0,2,0,2,30,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,0.194976,51.456821
2023010423387,0,0,1,1,1,30,0,1,0,0,1,1,Single carriageway,Darkness - lighting unknown,Unknown,Unknown,Urban,-0.011654,51.48147
2023010423432,0,0,1,0,2,20,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,0.002469,51.619293
2023010423445,0,0,1,1,2,20,0,0,1,0,0,0,Roundabout,Daylight,Other,Dry,Urban,-0.180837,51.432923
2023010423447,0,0,1,0,2,30,0,1,0,0,1,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.21418,51.555805
2023010423465,0,0,1,0,2,20,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.227081,51.39634
2023010423477,1,0,1,0,2,30,0,1,1,1,1,0,Single carriageway,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-0.069658,51.593785
2023010423504,0,0,1,1,1,30,0,1,0,1,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Wet or damp,Urban,-0.206987,51.444792
2023010423506,0,0,1,1,2,30,0,1,1,1,1,0,Single carriageway,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-0.148103,51.448678
2023010423508,0,0,1,0,3,50,0,1,0,1,0,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Wet or damp,Urban,-0.234775,51.601735
2023010423510,0,0,1,1,2,30,0,1,1,1,1,0,Single carriageway,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-0.131859,51.390004
2023010423516,0,0,3,0,1,20,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.063747,51.52226
2023010423532,0,0,1,1,2,30,0,1,1,1,0,0,Roundabout,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-0.008049,51.507343
2023010423571,1,0,3,0,4,50,0,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,0.089117,51.455266
2023010423612,1,0,1,0,2,30,0,0,0,1,1,0,Dual carriageway,Daylight,Fine no high winds,Wet or damp,Urban,-0.086963,51.613834
2023010423614,0,0,1,0,2,20,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.038639,51.672998
2023010423686,0,0,1,0,2,20,0,1,1,1,0,0,Single carriageway,Darkness - lights lit,Other,Frost or ice,Urban,-0.12731,51.53438
2023010423694,0,0,1,0,2,30,0,1,0,1,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Wet or damp,Urban,-0.124892,51.33153
2023010423696,1,0,1,1,1,20,0,1,0,0,1,0,Unknown,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.188629,51.474868
2023010423704,0,0,1,1,2,30,0,1,1,1,1,0,Single carriageway,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-0.128948,51.421891
2023010423713,0,0,1,1,1,20,0,1,0,1,1,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Wet or damp,Urban,-0.040661,51.587216
2023010423720,0,0,1,0,2,30,0,1,0,1,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Wet or damp,Urban,0.113595,51.56721
2023010423723,0,0,1,0,2,30,0,1,0,0,1,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,0.132721,51.477269
2023010423735,0,0,1,0,2,30,0,1,0,0,0,0,Slip road,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.156922,51.613325
2023010423736,0,0,1,0,5,30,0,1,0,1,1,0,Single carriageway,Darkness - lighting unknown,Unknown,Wet or damp,Urban,-0.394626,51.468032
2023010423767,1,0,1,1,1,20,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.197169,51.486906
2023010423775,0,0,3,0,2,30,1,0,0,0,1,0,Dual carriageway,Daylight,Fine no high winds,Dry,Rural,-0.038317,51.614487
2023010423781,0,0,1,0,2,20,0,0,0,0,0,0,Single carriageway,Daylight,Unknown,Unknown,Urban,-0.244548,51.535869
2023010423793,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.306152,51.533753
2023010423805,0,0,1,1,2,20,0,0,0,0,0,0,Roundabout,Daylight,Fine no high winds,Dry,Urban,-0.084899,51.541716
2023010423818,0,0,1,0,3,50,1,1,1,1,0,0,Dual carriageway,Darkness - lights lit,Raining no high winds,Wet or damp,Rural,0.00514,51.597944
2023010423819,0,0,1,0,2,30,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,0.038932,51.366868
2023010423824,0,0,1,0,2,30,0,1,0,0,0,0,Unknown,Darkness - lights lit,Unknown,Unknown,Urban,-0.166809,51.427192
2023010423826,0,0,1,0,2,20,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.188281,51.54031
2023010423852,0,0,2,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.020625,51.565604
2023010423868,0,0,1,0,2,20,0,0,1,0,1,0,Single carriageway,Daylight,Other,Dry,Urban,-0.063446,51.588098
2023010423872,0,0,1,0,2,20,0,0,0,0,1,0,Unknown,Daylight,Fine no high winds,Dry,Urban,-0.123996,51.560953
2023010423878,0,0,1,1,2,20,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.131316,51.366641
2023010423885,0,0,1,1,2,30,0,1,0,0,1,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.102504,51.506419
2023010423895,0,0,1,0,2,20,0,1,0,0,1,1,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,0.018038,51.437285
2023010423896,0,0,1,1,2,30,0,1,0,0,1,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,0.204759,51.574894
2023010423936,0,0,1,0,2,30,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.412804,51.442894
2023010423941,0,0,1,0,2,20,0,1,0,0,0,0,Roundabout,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.334255,51.508815
2023010423950,0,0,1,0,2,30,0,1,0,0,1,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,0.050863,51.460843
2023010423954,0,0,1,1,1,30,0,1,0,0,1,0,Unknown,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.072228,51.583216
2023010423983,0,0,1,0,2,30,0,0,0,0,0,0,Unknown,Daylight,Unknown,Unknown,Urban,-0.243816,51.539536
2023010424056,1,0,1,1,1,20,0,0,0,0,0,1,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.171603,51.510655
2023010424063,0,0,1,0,2,20,0,0,0,0,0,1,Unknown,Daylight,Fine no high winds,Dry,Urban,-0.354754,51.528204
2023010424084,0,0,1,1,2,20,0,1,0,0,1,0,One way street,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.055082,51.546981
2023010424094,0,0,1,0,2,20,1,1,0,0,1,1,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Rural,0.010645,51.599352
2023010424115,0,0,2,0,1,20,0,1,0,0,1,1,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.082093,51.597784
2023010424120,0,0,1,0,2,30,0,1,0,0,1,1,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.013356,51.511237
2023010424157,1,0,2,0,2,20,0,0,0,0,1,1,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-0.110402,51.484793
2023010424171,1,0,1,1,1,20,0,0,1,0,0,0,Dual carriageway,Daylight,Other,Dry,Urban,-0.066013,51.496659
2023010424181,0,0,1,1,1,20,0,1,0,0,0,1,Single carriageway,Darkness - lights lit,Fine no high winds,Unknown,Urban,-0.140822,51.573235
2023010424209,0,0,3,0,2,50,0,0,0,0,0,1,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-0.037737,51.682488
2023010424235,0,0,1,0,1,20,0,1,1,1,0,0,One way street,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-0.063865,51.473576
2023010424236,0,0,1,0,2,20,0,0,0,0,0,0,Dual carriageway,Daylight,Fine no high winds,Dry,Urban,-0.12764,51.599032
2023010424244,0,0,1,0,3,20,0,1,0,0,1,1,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.001986,51.421576
2023010424261,0,0,1,0,2,20,0,1,0,0,0,1,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.131337,51.426812
2023010424286,0,0,1,1,1,20,0,1,1,0,1,0,Unknown,Darkness - lights lit,Raining no high winds,Unknown,Urban,-0.132078,51.51299
2023010424304,0,0,1,1,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.072626,51.500068
2023010424314,1,0,1,1,1,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.250723,51.559827
2023010424317,0,0,1,0,2,30,0,1,0,0,0,0,Unknown,Darkness - lighting unknown,Unknown,Unknown,Urban,-0.351065,51.442698
2023010424319,0,0,1,1,2,20,0,0,0,0,0,0,One way street,Daylight,Fine no high winds,Dry,Urban,-0.195928,51.457382
2023010424321,0,0,1,0,2,30,0,1,0,0,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.094926,51.440704
2023010424324,0,0,1,0,2,20,0,0,0,0,0,0,Unknown,Daylight,Fine no high winds,Dry,Urban,-0.231231,51.548717
2023010424337,0,0,1,0,2,30,0,1,1,1,1,1,Unknown,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-0.076282,51.398457
2023010424340,0,0,1,0,2,30,0,1,0,1,1,1,Single carriageway,Darkness - lights lit,Fine no high winds,Wet or damp,Urban,-0.20627,51.577185
2023010424390,0,0,1,0,2,30,0,1,0,1,1,1,Unknown,Darkness - lights lit,Fine no high winds,Wet or damp,Urban,-0.25196,51.587766
2023010424413,0,0,1,0,2,20,0,0,0,0,0,1,Unknown,Daylight,Fine no high winds,Dry,Urban,-0.137354,51.594186
2023010424418,0,0,1,1,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,0.016688,51.519618
2023010424424,0,0,1,0,2,20,0,1,0,0,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.243088,51.509751
2023010424431,0,0,1,0,2,20,0,0,0,0,1,0,Unknown,Daylight,Fine no high winds,Dry,Urban,0.060617,51.538945
2023010424439,0,0,1,1,1,30,0,1,0,0,0,0,Unknown,Darkness - lights lit,Unknown,Unknown,Urban,-0.140039,51.470025
2023010424440,0,0,1,1,1,30,0,0,0,0,1,0,Unknown,Daylight,Fine no high winds,Dry,Urban,-0.138514,51.359544
2023010424443,0,0,1,1,1,30,0,1,0,0,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.433321,51.511466
2023010424445,0,0,1,0,1,30,0,1,0,0,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,0.162185,51.568537
2023010424460,0,0,1,0,2,20,0,1,0,0,1,0,Unknown,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.079283,51.546309
